,param_id,param_values,param_values,param_values,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,MAE,MRSE
,param_id,Vhalf,Kmax,Ku,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,MAE,MRSE
6771,11771.0,-43.66250000000001,2053643.342022915,0.0003072875051156,281.8,290.90000000000003,313.8,363.4,452.2000000000001,581.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,282.0,288.1,300.20000000000005,322.90000000000003,361.6,419.3,493.2000000000001,576.0,660.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,77.83560667629352,51.583333333333336,51.65,31.776253362814472
6772,11772.0,-43.66250000000001,2053643.342022915,0.0007927,282.0,291.70000000000005,315.70000000000005,368.5,466.80000000000007,614.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.40000000000003,287.6,300.6,326.40000000000003,371.9,439.7000000000001,524.6,616.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,83.35027494455753,55.31666666666667,55.31666666666667,34.02760725580856
6773,11773.0,-43.66250000000001,2053643.342022915,0.01,278.8,283.5,296.8,332.3,413.2000000000001,541.9,673.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.3,281.8,291.90000000000003,318.0,375.1,470.1,588.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,44.84974916317817,30.91428571428572,30.91428571428572,16.951611807056665
6774,11774.0,-43.66250000000001,2053643.342022915,0.0140221775674004,278.8,283.6,297.1,333.3,415.2000000000001,542.9,673.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,281.8,292.0,318.8,377.8,475.7000000000001,596.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,41.627171758016765,29.12857142857144,29.12857142857144,15.733592036383394
6775,11775.0,-43.66250000000001,2053643.342022915,0.0196621463731709,278.90000000000003,283.6,297.3,334.0,416.3,543.4,673.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,281.8,292.0,318.90000000000003,378.1,476.1,596.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,41.65607484423577,29.31428571428572,29.31428571428572,15.744516376134499
6776,11776.0,-43.66250000000001,2053643.342022915,0.0275706107800822,278.90000000000003,283.70000000000005,297.5,334.40000000000003,416.9,543.6,673.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,281.8,292.0,318.90000000000003,378.0,476.0,596.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,41.86914991119015,29.571428571428573,29.571428571428573,15.825051181527318
6777,11777.0,-43.66250000000001,2053643.342022915,0.0386599999999999,278.90000000000003,283.70000000000005,297.6,334.70000000000005,417.1,543.7,673.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,281.8,292.0,318.90000000000003,378.0,476.0,596.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,41.936704005645744,29.671428571428585,29.671428571428585,15.85058422923784
6778,11778.0,-43.66250000000001,2053643.342022915,0.09967,278.90000000000003,283.8,297.90000000000003,335.1,417.3,543.7,673.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,281.8,292.0,318.90000000000003,378.0,475.9,596.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,42.01475931146103,29.82857142857144,29.82857142857144,15.88008636176589
6779,11779.0,-43.66250000000001,2053643.342022915,0.1292205265306377,278.90000000000003,283.90000000000003,298.0,335.20000000000005,417.3,543.7,673.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,281.8,292.0,318.90000000000003,378.0,475.9,596.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,42.023003904324334,29.871428571428584,29.871428571428584,15.883202524962645
6780,11780.0,-43.66250000000001,2053643.342022915,0.1675323013630505,278.90000000000003,283.90000000000003,298.0,335.3,417.3,543.7,673.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,281.8,292.0,318.90000000000003,378.0,476.0,596.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,42.00552684724102,29.871428571428574,29.871428571428574,15.876596818292398
6781,11781.0,-43.66250000000001,2053643.342022915,0.2172028914720866,278.90000000000003,283.90000000000003,298.0,335.3,417.3,543.7,673.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,281.8,292.0,318.90000000000003,378.0,475.9,596.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,42.02856171700384,29.885714285714293,29.885714285714293,15.885303180703138
6782,11782.0,-43.66250000000001,2053643.342022915,0.2816,278.90000000000003,283.90000000000003,298.0,335.3,417.3,543.6,673.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,281.8,292.0,318.90000000000003,378.0,476.0,596.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,41.95635487367454,29.84285714285713,29.84285714285713,15.858011559216521
6783,11783.0,-43.66250000000001,2053643.342022915,0.0020449034846484,282.70000000000005,293.40000000000003,320.3,380.5,493.6,637.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.90000000000003,289.3,306.1,340.1,399.2000000000001,482.9,580.5,680.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,75.940733470253,51.38333333333333,51.38333333333333,31.002674615802647
6784,11784.0,-43.66250000000001,2053643.342022915,0.0052751737877221,278.70000000000005,283.1,295.70000000000005,329.20000000000005,406.3,537.2,672.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.40000000000003,281.90000000000003,291.3,314.70000000000005,365.1,450.4,560.1,675.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,56.15553655441545,37.24285714285717,37.24285714285717,21.22479778034003
6785,11785.0,-43.66250000000001,2053643.342022915,0.0542097384755702,278.90000000000003,283.8,297.70000000000005,334.90000000000003,417.2000000000001,543.7,673.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,281.8,292.0,318.90000000000003,378.0,476.0,596.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,41.93728310567717,29.72857142857145,29.72857142857145,15.85080310847604
6786,11786.0,-43.66250000000001,2053643.342022915,0.0760138578786789,278.90000000000003,283.8,297.8,335.0,417.3,543.7,673.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,281.8,292.0,318.90000000000003,378.0,476.0,596.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,41.9842317338988,29.785714285714285,29.785714285714285,15.868548022000335
6787,11787.0,-43.66250000000001,6484162.976296218,1.7900000000000005e-05,278.1,281.70000000000005,292.6,322.0,387.1,496.1,630.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,279.3,284.1,296.1,324.3,380.4,468.30000000000007,575.8000000000001,686.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,23.471806796361324,11.428571428571429,14.114285714285709,8.871509086361106
6788,11788.0,-43.66250000000001,6484162.976296218,4.617607212716914e-05,281.70000000000005,291.6,317.20000000000005,373.6,470.6,597.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,285.5,295.90000000000003,316.8,354.6,414.0,492.4,580.9000000000001,671.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,49.36707742345437,28.816666666666706,31.51666666666669,20.154024963322414
6789,11789.0,-43.66250000000001,6484162.976296218,0.0001191189741393,281.70000000000005,291.6,317.20000000000005,373.9,472.6,604.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,284.3,292.6,308.8,337.90000000000003,384.7000000000001,449.9,528.4,612.2,695.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,74.23360649553095,47.25,48.44999999999999,30.305742946767626
6790,11790.0,-43.66250000000001,6484162.976296218,0.0003072875051156,281.8,291.8,317.90000000000003,375.9,479.1,625.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,282.0,288.6,302.1,328.3,373.3,439.5,521.8000000000001,610.8000000000001,699.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,89.77056867370285,59.71666666666667,59.78333333333333,36.648681195008
6791,11791.0,-43.66250000000001,6484162.976296218,0.0007927,282.0,292.5,320.0,382.0,497.7000000000001,660.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.40000000000003,288.1,302.8,332.8,385.8,463.2000000000001,556.5,654.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,94.89241276308658,63.36666666666665,63.36666666666665,38.73966528852136
6792,11792.0,-43.66250000000001,6484162.976296218,0.01,278.8,283.90000000000003,299.3,341.90000000000003,438.7000000000001,579.6,712.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.3,282.20000000000005,293.70000000000005,324.90000000000003,393.0,501.4,628.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,47.18236656088497,33.242857142857154,33.242857142857154,17.833258312513074
6793,11793.0,-43.66250000000001,6484162.976296218,0.0140221775674004,278.8,284.0,299.6,343.1,440.7000000000001,580.2,712.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.1,293.90000000000003,326.0,396.3,507.7000000000001,637.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,43.51802582181976,31.1,31.1,16.44826769614605
6794,11794.0,-43.66250000000001,6484162.976296218,0.0196621463731709,278.90000000000003,284.1,299.90000000000003,343.8,441.7000000000001,580.5,712.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.1,293.90000000000003,326.1,396.6,508.2000000000001,637.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,43.49068865860828,31.25714285714285,31.25714285714285,16.437935219659256
6795,11795.0,-43.66250000000001,6484162.976296218,0.0275706107800822,278.90000000000003,284.1,300.1,344.3,442.2000000000001,580.7,712.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.1,293.90000000000003,326.0,396.6,508.1,637.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,43.70019614209005,31.5,31.5,16.51712160524493
6796,11796.0,-43.66250000000001,6484162.976296218,0.0386599999999999,278.90000000000003,284.20000000000005,300.20000000000005,344.6,442.5,580.7,712.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.1,293.90000000000003,326.0,396.6,508.1,637.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,43.765821628950846,31.614285714285707,31.614285714285707,16.541925707802243
6797,11797.0,-43.66250000000001,6484162.976296218,0.09967,278.90000000000003,284.3,300.5,345.1,442.5,580.7,712.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.1,293.90000000000003,326.0,396.5,508.0,637.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,43.81778829914368,31.75714285714286,31.75714285714286,16.561567262915723
6798,11798.0,-43.66250000000001,6484162.976296218,0.1292205265306377,278.90000000000003,284.3,300.5,345.1,442.5,580.7,712.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.1,293.90000000000003,326.0,396.5,508.0,637.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,43.81778829914368,31.75714285714286,31.75714285714286,16.561567262915723
6799,11799.0,-43.66250000000001,6484162.976296218,0.1675323013630505,278.90000000000003,284.3,300.6,345.20000000000005,442.5,580.7,712.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.1,293.90000000000003,326.0,396.5,508.1,637.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,43.802511343529154,31.771428571428576,31.771428571428576,16.555793116437695
6800,11800.0,-43.66250000000001,6484162.976296218,0.2172028914720866,278.90000000000003,284.3,300.6,345.20000000000005,442.5,580.7,712.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.1,293.90000000000003,326.0,396.5,508.0,637.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,43.85065563934023,31.80000000000001,31.80000000000001,16.57398994983233
6801,11801.0,-43.66250000000001,6484162.976296218,0.2816,278.90000000000003,284.40000000000003,300.70000000000005,345.3,442.5,580.7,712.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.1,293.90000000000003,326.0,396.5,508.1,637.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,43.78727799584848,31.80000000000002,31.80000000000002,16.550035452209404
6802,11802.0,-43.66250000000001,6484162.976296218,0.0020449034846484,282.70000000000005,294.40000000000003,325.20000000000005,396.0,527.2,675.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.90000000000003,290.0,308.90000000000003,348.5,416.8,510.7000000000001,615.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,83.42407725990539,57.3,57.3,34.0577369248816
6803,11803.0,-43.66250000000001,6484162.976296218,0.0052751737877221,278.70000000000005,283.5,298.0,338.20000000000005,431.4,576.4000000000001,712.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.40000000000003,282.20000000000005,293.0,320.8,381.0,479.1,598.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,60.07695065497252,40.77142857142859,40.77142857142859,22.706952994308036
6804,11804.0,-43.66250000000001,6484162.976296218,0.0542097384755702,278.90000000000003,284.20000000000005,300.3,344.8,442.5,580.7,712.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.1,293.90000000000003,326.0,396.5,508.1,637.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,43.79509104911187,31.67142857142856,31.67142857142856,16.552988508768692
6805,11805.0,-43.66250000000001,6484162.976296218,0.0760138578786789,278.90000000000003,284.3,300.40000000000003,345.0,442.5,580.7,712.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.1,293.90000000000003,326.0,396.5,508.0,637.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,43.80944125251021,31.72857142857143,31.72857142857143,16.558412375833722
6806,11806.0,-43.66250000000001,20473062.991432272,1.7900000000000005e-05,278.1,282.1,294.5,329.40000000000003,406.5,530.1,674.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,279.3,284.40000000000003,298.1,331.0,396.3,495.30000000000007,610.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,27.565350921556742,14.19999999999998,16.685714285714262,10.418723334380612
6807,11807.0,-43.66250000000001,20473062.991432272,4.617607212716914e-05,281.70000000000005,292.5,321.6,386.8,496.80000000000007,634.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,285.40000000000003,296.70000000000005,320.0,362.9,429.9,516.2,611.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,56.35002218278183,33.78333333333336,36.41666666666671,23.004800223721443
6808,11808.0,-43.66250000000001,20473062.991432272,0.0001191189741393,281.70000000000005,292.40000000000003,321.6,387.2000000000001,499.6,644.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,284.3,293.3,311.20000000000005,344.3,397.6,470.6,555.9,644.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,84.2284393776829,54.2666666666667,55.433333333333344,34.38611638437817
6809,11809.0,-43.66250000000001,20473062.991432272,0.0003072875051156,281.8,292.70000000000005,322.40000000000003,389.6,508.1,671.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,282.0,289.1,304.3,334.3,386.2000000000001,461.0,551.1,645.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,102.04933447439365,68.16666666666667,68.23333333333333,41.66146634214617
6810,11810.0,-43.66250000000001,20473062.991432272,0.0007927,282.0,293.5,324.8,397.0,531.4,701.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.40000000000003,288.6,305.20000000000005,339.8,401.0,488.0,588.9000000000001,691.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,105.05878513162683,71.01666666666667,71.01666666666667,42.890069428196966
6811,11811.0,-43.66250000000001,20473062.991432272,0.01,278.8,284.3,302.0,352.90000000000003,466.4,616.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.3,282.5,295.8,332.70000000000005,412.8,534.0,668.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,41.05421212656912,27.450000000000006,27.450000000000006,16.760311917012636
6812,11812.0,-43.66250000000001,20473062.991432272,0.0140221775674004,278.8,284.5,302.40000000000003,354.20000000000005,468.30000000000007,616.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.5,296.0,334.0,416.7000000000001,540.9,677.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,38.43080361723741,26.10000000000001,26.10000000000001,15.689309877889615
6813,11813.0,-43.66250000000001,20473062.991432272,0.0196621463731709,278.8,284.5,302.70000000000005,355.1,469.2000000000001,616.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.5,296.0,334.20000000000005,417.1,541.4,678.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,38.51562453515894,26.30000000000003,26.30000000000003,15.723937872626657
6814,11814.0,-43.66250000000001,20473062.991432272,0.0275706107800822,278.90000000000003,284.6,302.90000000000003,355.6,469.6,616.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.5,296.0,334.20000000000005,417.0,541.4,678.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,38.68134778761813,26.53333333333336,26.53333333333336,15.79159410713323
6815,11815.0,-43.66250000000001,20473062.991432272,0.0386599999999999,278.90000000000003,284.6,303.1,355.90000000000003,469.80000000000007,617.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.20000000000005,282.5,296.0,334.1,417.0,541.3000000000001,678.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,38.834864061390334,26.700000000000006,26.700000000000006,15.854266863459115
